Homo Sapiens Chromosome 1-22, x, y
NC_014649, 3.7061426332357477, 7.705270945051192, 0.06322401181614068, 3.8253306665240885, 23.186075559410856, 18.633515969031095, 20.909795764220977, 11.83259511635374
NC_014649, 3.7061426332357477, 7.705270945051192, 0.06322401181614068, 3.8253306665240885, 23.186075559410856, 18.633515969031095, 20.909795764220977, 11.83259511635374
NC_021328, 3.673055559254368, 7.69326490727658, 0.0818538917561944, 3.8166018553992935, 7.756189041891961, 7.297971547341272, 7.527080294616617, 5.555654376406201
NC_002642, 3.511402890416071, 7.470422863583773, 0.06536463088604276, 3.683046961899399, 15.318622887742183, 14.208538656993225, 14.763580772367705, 8.876347656906766
NC_001806, 3.0537828712191355, 6.250201946472625, 0.06198943221885799, 3.1222507647183093, 10.441061719056602, 10.340827572155153, 10.39094464560588, 6.528992139194908
NC_001591, 3.7999290150944764, 7.785246131827429, 0.10085368964863166, 3.895705736133509, 8.45117612298858, 8.17230827281841, 8.311742197903495, 5.965444037407523
NC_003461, 3.775816473938318, 8.100889250289336, 0.10448582636398994, 3.994559087369302, 13.095439443014248, 13.610506799823801, 13.352973121419025, 8.380724856863315
NC_001959, 3.6770675142414215, 7.615172577549355, 0.08983975205327345, 3.794471326022947, 6.9062304028706825, 7.29581701598522, 7.101023709427951, 5.34420900875014
NC_002031, 3.6587335458332086, 8.102873441017863, 0.10206641863770104, 3.9556826088866113, 9.236956679791193, 10.337370800455837, 9.787163740123516, 6.688821240092595
NC_012532, 3.6736133707670473, 8.10571425581694, 0.11152589862965502, 3.964720520334729, 10.171279550690052, 11.178240460786585, 10.67476000573832, 7.1096279155137845
NC_001477, 3.6894402982622956, 8.179955992582894, 0.10729313588200155, 3.9933810998240706, 10.565161325411372, 11.433586591738498, 10.999373958574935, 7.2769979548345765
NC_004102, 3.4630019853187206, 6.685457036414838, 0.07355677924822197, 3.4071269524755814, 6.135671362660782, 5.988978797168338, 6.06232507991456, 4.651583448568194
NC_002549, 3.5763662812651584, 7.721959732743414, 0.08941620505220557, 3.7967488554984157, 8.690363743996175, 8.880998345917574, 8.785681044956874, 6.134995861466825
